,Day,Platform,Campaign Name,Campaign Type,Impressions,Clicks,Conversions,Revenue,Spend,Region,AdCreative,CTR,CPA,CPC,CPM
14319,27/08/23,Instagram,Instagram-Prospecting,Prospecting,64062,235,123,"£1,192.42££",£6005.08,Yorkshire and the Humber,CreativeB,0.0036683213137273267,£48.82,£25.55,£93.74
14320,27/08/23,TikTok,TikTok-Retargeting,Retargeting,76540,2887,239,£817.02££,£787.76,South East,CreativeC,0.03771883982231513,£3.30,£0.27,£10.29
14321,27/08/23,SnapChat,SnapChat-Prospecting,Prospecting,21578,2276,112,"£3,767.30££",£1019.71,London,CreativeB,0.10547780146445454,£9.10,£0.45,£47.26
14322,27/08/23,YouTube,YouTube-Retargeting,Retargeting,54109,60,106,"£3,632.86££",£5666.9,North East,CreativeC,0.0011088728307675248,£53.46,£94.45,£104.73
14323,27/08/23,Instagram,Instagram-Retargeting,Retargeting,112475,2425,35,"£8,642.87££",£4324.54,East Midlands,CreativeA,0.021560346743720826,£123.56,£1.78,£38.45
14324,27/08/23,TikTok,TikTok-Retargeting,Retargeting,5654,2907,194,"£9,976.56££",£391.74,North East,CreativeA,0.514149274849664,£2.02,£0.13,£69.29
14325,27/08/23,Instagram,Instagram-Retargeting,Retargeting,27029,2477,60,"£5,231.54££",£2464.39,Yorkshire and the Humber,CreativeC,0.09164231011136187,£41.07,£0.99,£91.18
14326,27/08/23,TikTok,TikTok-Retargeting,Retargeting,7870,574,146,"£2,877.23££",£372.82,West Midlands,CreativeB,0.07293519695044473,£2.55,£0.65,£47.37
14327,27/08/23,TikTok,TikTok-Prospecting,Prospecting,6027,2261,66,"£4,858.90££",£5349.39,Scotland,CreativeA,0.37514518002322883,£81.05,£2.37,£887.57
14328,27/08/23,YouTube,YouTube-Retargeting,Retargeting,69905,119,44,"£11,583.17££",£4818.14,Yorkshire and the Humber,CreativeA,0.0017023102782347472,£109.50,£40.49,£68.92
14329,27/08/23,SnapChat,SnapChat-Retargeting,Retargeting,26209,865,14,"£4,844.52££",£2647.98,North West,CreativeB,0.03300392994772788,£189.14,£3.06,£101.03
14330,27/08/23,TikTok,TikTok-Prospecting,Prospecting,11291,1857,44,"£1,208.23££",£1410.44,Scotland,CreativeC,0.16446727482065363,£32.06,£0.76,£124.92
14331,27/08/23,SnapChat,SnapChat-Prospecting,Prospecting,8308,327,55,"£9,675.87££",£7289.24,Northern Ireland,CreativeA,0.03935965334617236,£132.53,£22.29,£877.38
14332,27/08/23,YouTube,YouTube-Retargeting,Retargeting,56982,1881,83,"£8,961.25££",£3952.77,Scotland,CreativeC,0.03301042434452985,£47.62,£2.10,£69.37
14333,27/08/23,SnapChat,SnapChat-Retargeting,Retargeting,55348,3483,25,"£13,394.93££",£1193.45,Yorkshire and the Humber,CreativeB,0.06292910312929104,£47.74,£0.34,£21.56
14334,27/08/23,Facebook,Facebook-Retargeting,Retargeting,8946,1424,159,"£5,365.66££",£2076.67,East Midlands,CreativeB,0.15917728593784933,£13.06,£1.46,£232.13
14335,27/08/23,TikTok,TikTok-Prospecting,Prospecting,77063,1380,63,"£2,411.56££",£5800.6,East Midlands,CreativeB,0.017907426391394053,£92.07,£4.20,£75.27
14336,27/08/23,YouTube,YouTube-Retargeting,Retargeting,10931,3418,21,"£3,812.17££",£2166.75,Northern Ireland,CreativeA,0.312688683560516,£103.18,£0.63,£198.22
14337,27/08/23,Instagram,Instagram-Retargeting,Retargeting,35802,923,13,"£4,111.57££",£3292.57,South West,CreativeA,0.02578068264342774,£253.27,£3.57,£91.97
14338,27/08/23,YouTube,YouTube-Prospecting,Prospecting,99407,3690,23,"£1,766.86££",£3073.51,North West,CreativeB,0.03712012232538956,£133.63,£0.83,£30.92
14339,27/08/23,TikTok,TikTok-Prospecting,Prospecting,66450,2132,33,"£3,983.25££",£2839.27,South East,CreativeA,0.03208427389014296,£86.04,£1.33,£42.73
14340,27/08/23,YouTube,YouTube-Prospecting,Prospecting,21599,1844,74,"£1,656.72££",£646.57,East Midlands,CreativeB,0.08537432288531877,£8.74,£0.35,£29.94
14341,27/08/23,Instagram,Instagram-Retargeting,Retargeting,60618,78,25,"£13,464.49££",£6254.83,Northern Ireland,CreativeA,0.0012867465109373452,£250.19,£80.19,£103.18
14342,27/08/23,Facebook,Facebook-Retargeting,Retargeting,8609,623,218,"£4,295.77££",£3107.91,Northern Ireland,CreativeA,0.0723661284702056,£14.26,£4.99,£361.01
14343,27/08/23,TikTok,TikTok-Retargeting,Retargeting,8155,2549,236,£866.69££,£2019.85,North East,CreativeA,0.3125689760882894,£8.56,£0.79,£247.68
14344,27/08/23,TikTok,TikTok-Prospecting,Prospecting,1231,478,18,£906.48££,£8481.34,East of England,CreativeC,0.388302193338749,£471.19,£17.74,£6889.80
14345,27/08/23,YouTube,YouTube-Prospecting,Prospecting,54101,3199,167,"£8,336.23££",£890.22,South East,CreativeA,0.05913014546866047,£5.33,£0.28,£16.45
14346,27/08/23,SnapChat,SnapChat-Retargeting,Retargeting,61617,2985,7,"£8,776.66££",£1967.98,Wales,CreativeC,0.04844442280539461,£281.14,£0.66,£31.94
14347,27/08/23,SnapChat,SnapChat-Prospecting,Prospecting,6934,939,180,"£7,842.11££",£5229.18,East of England,CreativeB,0.13541967118546294,£29.05,£5.57,£754.14
14348,27/08/23,Instagram,Instagram-Prospecting,Prospecting,68027,2138,32,"£4,280.68££",£1091.1,South East,CreativeA,0.03142869742896203,£34.10,£0.51,£16.04
14349,27/08/23,Facebook,Facebook-Prospecting,Prospecting,39635,1729,20,"£12,443.25££",£526.27,East of England,CreativeA,0.04362306042639082,£26.31,£0.30,£13.28
14350,27/08/23,Facebook,Facebook-Prospecting,Prospecting,23845,941,8,"£12,121.15££",£2652.84,Scotland,CreativeC,0.03946319983224995,£331.61,£2.82,£111.25
14351,27/08/23,YouTube,YouTube-Retargeting,Retargeting,52244,3934,26,"£8,169.39££",£1408.78,Wales,CreativeC,0.0753005129775668,£54.18,£0.36,£26.97
14352,27/08/23,YouTube,YouTube-Retargeting,Retargeting,97879,1768,45,"£4,294.79££",£2945.46,Scotland,CreativeA,0.018063118748659058,£65.45,£1.67,£30.09
14353,27/08/23,SnapChat,SnapChat-Prospecting,Prospecting,65845,48,134,"£10,572.28££",£2105.35,West Midlands,CreativeC,0.0007289847368820715,£15.71,£43.86,£31.97
14354,28/08/23,Facebook,Facebook-Prospecting,Prospecting,34210,1167,21,"£10,856.37££",£2358.77,South West,CreativeA,0.034112832505115466,£112.32,£2.02,£68.95
14355,28/08/23,Facebook,Facebook-Prospecting,Prospecting,52213,53,166,"£12,782.71££",£1388.44,West Midlands,CreativeB,0.0010150728745714668,£8.36,£26.20,£26.59
14356,28/08/23,SnapChat,SnapChat-Retargeting,Retargeting,65055,1666,47,"£3,744.56££",£5390.41,Wales,CreativeA,0.025609099992314196,£114.69,£3.24,£82.86
14357,28/08/23,YouTube,YouTube-Retargeting,Retargeting,37152,3366,101,"£9,291.32££",£5169.99,Northern Ireland,CreativeB,0.09060077519379844,£51.19,£1.54,£139.16
14358,28/08/23,YouTube,YouTube-Retargeting,Retargeting,38472,1598,206,"£6,693.69££",£4313.85,North West,CreativeA,0.04153670201705136,£20.94,£2.70,£112.13
14359,28/08/23,SnapChat,SnapChat-Retargeting,Retargeting,36732,2612,11,"£1,981.32££",£3556.12,South East,CreativeB,0.07110965915278232,£323.28,£1.36,£96.81
14360,28/08/23,YouTube,YouTube-Prospecting,Prospecting,60356,2270,145,"£1,700.25££",£3030.76,London,CreativeA,0.03761017960103387,£20.90,£1.34,£50.21
14361,28/08/23,Instagram,Instagram-Prospecting,Prospecting,53760,2077,169,"£2,480.47££",£949.38,Scotland,CreativeA,0.03863467261904762,£5.62,£0.46,£17.66
14362,28/08/23,TikTok,TikTok-Prospecting,Prospecting,50291,1553,150,"£2,795.17££",£172.84,Yorkshire and the Humber,CreativeC,0.030880276789087512,£1.15,£0.11,£3.44
14363,28/08/23,SnapChat,SnapChat-Retargeting,Retargeting,73123,3081,226,"£6,437.77££",£3020.99,East Midlands,CreativeA,0.042134485729524225,£13.37,£0.98,£41.31
14364,28/08/23,Facebook,Facebook-Retargeting,Retargeting,9803,1515,233,"£11,713.77££",£3511.5,North East,CreativeA,0.15454452718555545,£15.07,£2.32,£358.21
14365,28/08/23,YouTube,YouTube-Retargeting,Retargeting,65634,618,122,"£10,592.01££",£159.94,Northern Ireland,CreativeC,0.00941585154036018,£1.31,£0.26,£2.44
14366,28/08/23,Instagram,Instagram-Retargeting,Retargeting,20522,2282,52,"£14,593.91££",£1304.8,Wales,CreativeC,0.11119773901179222,£25.09,£0.57,£63.58
14367,28/08/23,Instagram,Instagram-Prospecting,Prospecting,24035,1534,36,"£2,124.80££",£335.31,East of England,CreativeC,0.06382359059704597,£9.31,£0.22,£13.95
14368,28/08/23,TikTok,TikTok-Prospecting,Prospecting,81032,2114,92,"£9,211.32££",£2866.53,North East,CreativeC,0.026088458880442294,£31.16,£1.36,£35.38
14369,28/08/23,Instagram,Instagram-Retargeting,Retargeting,27376,1803,242,"£5,332.25££",£3004.15,Northern Ireland,CreativeB,0.06586060783167738,£12.41,£1.67,£109.74
14370,28/08/23,YouTube,YouTube-Prospecting,Prospecting,61978,2061,47,"£6,442.47££",£681.95,South East,CreativeA,0.03325373519636,£14.51,£0.33,£11.00
14371,28/08/23,YouTube,YouTube-Prospecting,Prospecting,65739,578,46,"£7,810.86££",£979.78,East of England,CreativeC,0.008792345487457979,£21.30,£1.70,£14.90
14372,28/08/23,Instagram,Instagram-Prospecting,Prospecting,3664,1287,48,"£7,873.34££",£2634.0,North West,CreativeC,0.35125545851528384,£54.88,£2.05,£718.89
14373,28/08/23,YouTube,YouTube-Prospecting,Prospecting,20898,3656,33,"£3,862.77££",£2499.29,Wales,CreativeA,0.1749449708106039,£75.74,£0.68,£119.59
14374,28/08/23,YouTube,YouTube-Retargeting,Retargeting,99613,182,31,"£1,783.71££",£1768.4,North East,CreativeB,0.0018270707638561232,£57.05,£9.72,£17.75
14375,28/08/23,Facebook,Facebook-Prospecting,Prospecting,25294,548,178,"£6,177.60££",£3289.75,North East,CreativeB,0.02166521704752115,£18.48,£6.00,£130.06
14376,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,89900,169,26,"£12,948.34££",£7697.03,Yorkshire and the Humber,CreativeA,0.0018798665183537263,£296.04,£45.54,£85.62
14377,28/08/23,YouTube,YouTube-Prospecting,Prospecting,22384,2734,200,"£1,772.66££",£7181.1,Scotland,CreativeB,0.12214081486776268,£35.91,£2.63,£320.81
14378,28/08/23,YouTube,YouTube-Prospecting,Prospecting,71657,952,160,"£4,073.02££",£6767.91,North East,CreativeB,0.013285512929650975,£42.30,£7.11,£94.45
14379,28/08/23,TikTok,TikTok-Retargeting,Retargeting,89160,268,155,"£8,048.20££",£7873.38,Wales,CreativeC,0.0030058322117541498,£50.80,£29.38,£88.31
14380,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,97506,798,8,"£7,324.75££",£1427.06,London,CreativeB,0.008184111746969418,£178.38,£1.79,£14.64
14381,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,107832,3466,6,"£5,044.58££",£3817.05,South East,CreativeB,0.032142592180428815,£636.18,£1.10,£35.40
14382,28/08/23,SnapChat,SnapChat-Retargeting,Retargeting,97255,1646,146,"£13,056.31££",£1459.61,Scotland,CreativeB,0.01692457971312529,£10.00,£0.89,£15.01
14383,28/08/23,Instagram,Instagram-Retargeting,Retargeting,59248,125,11,"£11,249.92££",£3456.24,South West,CreativeC,0.0021097758574129084,£314.20,£27.65,£58.34
14384,28/08/23,Facebook,Facebook-Retargeting,Retargeting,46233,1587,244,"£2,444.75££",£1335.55,West Midlands,CreativeC,0.03432613068587373,£5.47,£0.84,£28.89
14385,28/08/23,Facebook,Facebook-Retargeting,Retargeting,61074,45,144,"£3,679.49££",£5963.76,Yorkshire and the Humber,CreativeA,0.0007368110816386678,£41.41,£132.53,£97.65
14386,28/08/23,TikTok,TikTok-Retargeting,Retargeting,9467,928,146,"£3,558.59££",£2381.4,Scotland,CreativeA,0.09802471743952677,£16.31,£2.57,£251.55
14387,28/08/23,SnapChat,SnapChat-Retargeting,Retargeting,91275,215,11,"£12,805.21££",£3684.44,South West,CreativeA,0.0023555190358805806,£334.95,£17.14,£40.37
14388,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,38518,2416,44,"£12,424.62££",£1284.92,East Midlands,CreativeA,0.06272392128355574,£29.20,£0.53,£33.36
14389,28/08/23,YouTube,YouTube-Prospecting,Prospecting,92561,1515,61,"£8,172.98££",£308.99,South East,CreativeC,0.0163675846198723,£5.07,£0.20,£3.34
14390,28/08/23,Instagram,Instagram-Retargeting,Retargeting,37076,2003,18,"£14,040.11££",£695.05,South West,CreativeC,0.05402416657676125,£38.61,£0.35,£18.75
14391,28/08/23,Instagram,Instagram-Prospecting,Prospecting,100124,2171,7,"£14,596.90££",£1757.44,London,CreativeC,0.021683112939954455,£251.06,£0.81,£17.55
14392,28/08/23,TikTok,TikTok-Prospecting,Prospecting,76497,2832,66,"£9,412.43££",£1116.75,South West,CreativeA,0.037021059649398017,£16.92,£0.39,£14.60
14393,28/08/23,Facebook,Facebook-Prospecting,Prospecting,73010,90,31,"£8,188.71££",£7884.47,London,CreativeC,0.0012327078482399672,£254.34,£87.61,£107.99
14394,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,69942,2984,32,"£7,830.43££",£2668.8,South East,CreativeB,0.04266392153498613,£83.40,£0.89,£38.16
14395,28/08/23,TikTok,TikTok-Prospecting,Prospecting,6646,1142,30,"£3,330.05££",£2860.51,West Midlands,CreativeB,0.17183268131206741,£95.35,£2.50,£430.41
14396,28/08/23,Instagram,Instagram-Retargeting,Retargeting,59878,1384,21,"£3,117.76££",£2797.21,North West,CreativeA,0.02311366445105047,£133.20,£2.02,£46.72
14397,28/08/23,Instagram,Instagram-Prospecting,Prospecting,44929,1276,169,"£10,016.95££",£3129.48,North East,CreativeC,0.028400365020365467,£18.52,£2.45,£69.65
14398,28/08/23,Instagram,Instagram-Prospecting,Prospecting,46700,636,263,"£9,172.26££",£1478.81,East of England,CreativeC,0.013618843683083512,£5.62,£2.33,£31.67
14399,28/08/23,SnapChat,SnapChat-Retargeting,Retargeting,93976,302,43,"£5,980.38££",£2433.98,London,CreativeC,0.0032135864476036434,£56.60,£8.06,£25.90
14400,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,8369,304,65,"£3,068.47££",£5436.07,Northern Ireland,CreativeA,0.0363245310072888,£83.63,£17.88,£649.55
14401,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,20656,416,14,"£8,674.82££",£5991.94,North West,CreativeC,0.020139426800929512,£428.00,£14.40,£290.08
14402,28/08/23,YouTube,YouTube-Prospecting,Prospecting,19089,537,195,"£11,185.00££",£1625.61,Yorkshire and the Humber,CreativeB,0.02813138456702813,£8.34,£3.03,£85.16
14403,28/08/23,Facebook,Facebook-Prospecting,Prospecting,34506,1096,173,"£8,044.16££",£1192.76,Northern Ireland,CreativeB,0.03176259201298325,£6.89,£1.09,£34.57
14404,28/08/23,Instagram,Instagram-Prospecting,Prospecting,102409,1088,41,"£7,970.83££",£2329.43,London,CreativeA,0.010624066244177758,£56.82,£2.14,£22.75
14405,28/08/23,Instagram,Instagram-Prospecting,Prospecting,11749,272,160,"£3,784.27££",£1227.05,Scotland,CreativeB,0.023150906460124267,£7.67,£4.51,£104.44
14406,28/08/23,YouTube,YouTube-Retargeting,Retargeting,97771,2931,42,"£6,005.30££",£7125.42,North East,CreativeB,0.029978214398952655,£169.65,£2.43,£72.88
14407,28/08/23,Instagram,Instagram-Prospecting,Prospecting,103709,1998,116,"£4,537.31££",£3704.78,West Midlands,CreativeB,0.019265444657647842,£31.94,£1.85,£35.72
14408,28/08/23,Instagram,Instagram-Retargeting,Retargeting,102263,2285,56,"£14,365.68££",£331.44,Wales,CreativeA,0.022344347417932193,£5.92,£0.15,£3.24
14409,28/08/23,SnapChat,SnapChat-Retargeting,Retargeting,95629,2171,19,"£8,210.06££",£7003.17,London,CreativeC,0.022702318334396468,£368.59,£3.23,£73.23
14410,28/08/23,SnapChat,SnapChat-Prospecting,Prospecting,56813,1931,37,"£5,936.17££",£1599.84,North East,CreativeA,0.03398869976941897,£43.24,£0.83,£28.16
14411,28/08/23,Facebook,Facebook-Prospecting,Prospecting,32379,492,27,"£14,592.73££",£679.51,West Midlands,CreativeB,0.01519503381821551,£25.17,£1.38,£20.99
14412,28/08/23,Instagram,Instagram-Prospecting,Prospecting,54092,1299,57,"£15,577.33££",£3201.89,South West,CreativeC,0.0240146417215115,£56.17,£2.46,£59.19
14413,28/08/23,TikTok,TikTok-Retargeting,Retargeting,6994,1537,30,"£12,068.68££",£3655.09,Scotland,CreativeC,0.2197597941092365,£121.84,£2.38,£522.60
14414,29/08/23,Instagram,Instagram-Prospecting,Prospecting,28234,1271,10,"£6,790.99££",£5999.89,East Midlands,CreativeC,0.04501664659630233,£599.99,£4.72,£212.51
14415,29/08/23,TikTok,TikTok-Prospecting,Prospecting,46986,622,14,"£6,482.92££",£336.1,East of England,CreativeC,0.01323798578299919,£24.01,£0.54,£7.15
14416,29/08/23,Instagram,Instagram-Retargeting,Retargeting,3829,149,267,"£7,491.44££",£2164.83,North West,CreativeB,0.03891355445285975,£8.11,£14.53,£565.38
14417,29/08/23,YouTube,YouTube-Retargeting,Retargeting,27254,26,57,"£5,886.81££",£779.35,East Midlands,CreativeB,0.0009539884053716886,£13.67,£29.98,£28.60
14418,29/08/23,YouTube,YouTube-Retargeting,Retargeting,48378,186,75,"£10,710.76££",£1851.41,North East,CreativeB,0.003844722807887883,£24.69,£9.95,£38.27
14419,29/08/23,TikTok,TikTok-Retargeting,Retargeting,81677,1375,215,"£3,340.49££",£1181.77,Scotland,CreativeB,0.01683460460105048,£5.50,£0.86,£14.47
14420,29/08/23,Instagram,Instagram-Retargeting,Retargeting,53396,1799,161,"£6,333.79££",£1919.24,Yorkshire and the Humber,CreativeB,0.03369166229680126,£11.92,£1.07,£35.94
14421,29/08/23,TikTok,TikTok-Prospecting,Prospecting,49392,2662,53,"£11,988.21££",£5964.77,Wales,CreativeB,0.053895367670877874,£112.54,£2.24,£120.76
14422,29/08/23,Instagram,Instagram-Prospecting,Prospecting,105293,1973,146,"£11,520.77££",£731.08,North West,CreativeB,0.01873818772378031,£5.01,£0.37,£6.94
14423,29/08/23,Instagram,Instagram-Retargeting,Retargeting,74964,455,24,"£11,213.27££",£3178.61,North East,CreativeA,0.006069580065097914,£132.44,£6.99,£42.40
14424,29/08/23,YouTube,YouTube-Retargeting,Retargeting,85931,3513,45,"£5,038.71££",£2549.08,East of England,CreativeC,0.040881637592952484,£56.65,£0.73,£29.66
14425,29/08/23,SnapChat,SnapChat-Prospecting,Prospecting,28401,3356,32,"£4,400.44££",£1952.67,West Midlands,CreativeC,0.11816485335023415,£61.02,£0.58,£68.75
14426,29/08/23,Facebook,Facebook-Retargeting,Retargeting,33679,1959,198,"£3,728.26££",£3012.77,West Midlands,CreativeC,0.05816681017844948,£15.22,£1.54,£89.46
14427,29/08/23,Facebook,Facebook-Prospecting,Prospecting,28973,112,18,"£2,324.18££",£700.85,East of England,CreativeB,0.003865668035757429,£38.94,£6.26,£24.19
14428,29/08/23,TikTok,TikTok-Prospecting,Prospecting,83408,207,24,"£11,165.01££",£1411.55,Yorkshire and the Humber,CreativeB,0.002481776328409745,£58.81,£6.82,£16.92
14429,29/08/23,Facebook,Facebook-Prospecting,Prospecting,52375,70,35,"£7,722.81££",£1877.91,South East,CreativeB,0.0013365155131264917,£53.65,£26.83,£35.86
14430,29/08/23,YouTube,YouTube-Prospecting,Prospecting,46219,174,119,"£9,318.67££",£3679.84,North West,CreativeC,0.003764685518942426,£30.92,£21.15,£79.62
14431,29/08/23,SnapChat,SnapChat-Prospecting,Prospecting,19236,247,172,"£10,332.12££",£691.58,North East,CreativeB,0.012840507381992099,£4.02,£2.80,£35.95
14432,29/08/23,Instagram,Instagram-Retargeting,Retargeting,45378,2294,13,"£2,116.77££",£4581.28,Northern Ireland,CreativeC,0.05055313147340121,£352.41,£2.00,£100.96
14433,29/08/23,Instagram,Instagram-Prospecting,Prospecting,79918,19,14,"£15,141.75££",£3017.04,North East,CreativeB,0.00023774368727946145,£215.50,£158.79,£37.75
14434,29/08/23,YouTube,YouTube-Retargeting,Retargeting,35830,430,37,"£6,910.13££",£4442.78,Scotland,CreativeB,0.012001116382919341,£120.08,£10.33,£124.00
14435,29/08/23,Facebook,Facebook-Prospecting,Prospecting,75985,193,17,"£6,817.36££",£2266.74,Yorkshire and the Humber,CreativeB,0.0025399749950648152,£133.34,£11.74,£29.83
14436,29/08/23,Instagram,Instagram-Retargeting,Retargeting,103782,1275,60,"£2,625.91££",£2765.65,West Midlands,CreativeA,0.012285367404752268,£46.09,£2.17,£26.65
14437,29/08/23,Facebook,Facebook-Prospecting,Prospecting,74670,1635,207,"£8,429.22££",£2331.86,North West,CreativeB,0.02189634391321816,£11.27,£1.43,£31.23
14438,29/08/23,YouTube,YouTube-Retargeting,Retargeting,40352,61,216,"£3,023.62££",£7009.14,South East,CreativeA,0.0015116970658207772,£32.45,£114.90,£173.70
14439,29/08/23,Instagram,Instagram-Retargeting,Retargeting,68184,2275,38,"£2,550.19££",£994.85,Northern Ireland,CreativeB,0.03336559896749971,£26.18,£0.44,£14.59
14440,29/08/23,TikTok,TikTok-Prospecting,Prospecting,49477,1250,50,"£2,926.41££",£2302.73,North West,CreativeA,0.025264264203569337,£46.05,£1.84,£46.54
14441,29/08/23,SnapChat,SnapChat-Prospecting,Prospecting,90621,2178,42,"£13,851.25££",£1234.94,North West,CreativeB,0.024034164266560732,£29.40,£0.57,£13.63
14442,29/08/23,Facebook,Facebook-Prospecting,Prospecting,64946,1514,169,"£8,186.41££",£3710.97,East Midlands,CreativeC,0.023311674314045516,£21.96,£2.45,£57.14
14443,29/08/23,Facebook,Facebook-Retargeting,Retargeting,10611,181,160,"£4,557.95££",£7039.76,Yorkshire and the Humber,CreativeC,0.017057770238431816,£44.00,£38.89,£663.44
14444,29/08/23,Facebook,Facebook-Prospecting,Prospecting,4666,1096,73,"£12,775.51££",£1382.65,South West,CreativeA,0.23489069867123874,£18.94,£1.26,£296.32
14445,29/08/23,Facebook,Facebook-Prospecting,Prospecting,16824,166,49,"£12,427.82££",£1751.36,North West,CreativeB,0.009866856871136472,£35.74,£10.55,£104.10
14446,29/08/23,YouTube,YouTube-Retargeting,Retargeting,80827,2082,168,"£5,700.69££",£6813.58,South West,CreativeC,0.02575871923985797,£40.56,£3.27,£84.30
14447,29/08/23,YouTube,YouTube-Prospecting,Prospecting,83049,325,29,"£3,801.29££",£6138.04,Scotland,CreativeC,0.003913352358246336,£211.66,£18.89,£73.91
14448,29/08/23,YouTube,YouTube-Prospecting,Prospecting,82361,3273,36,"£8,345.67££",£5048.26,East Midlands,CreativeA,0.0397396826167725,£140.23,£1.54,£61.29
14449,29/08/23,YouTube,YouTube-Retargeting,Retargeting,6290,478,186,"£8,043.30££",£2150.02,East of England,CreativeC,0.07599364069952305,£11.56,£4.50,£341.82
14450,29/08/23,Instagram,Instagram-Prospecting,Prospecting,3383,549,225,"£13,190.89££",£5753.41,Wales,CreativeB,0.16228199822642625,£25.57,£10.48,£1700.68
14451,29/08/23,YouTube,YouTube-Retargeting,Retargeting,98304,3422,57,"£5,315.04££",£2088.65,South East,CreativeB,0.034810384114583336,£36.64,£0.61,£21.25
14452,29/08/23,Instagram,Instagram-Prospecting,Prospecting,85972,1115,99,"£10,370.97££",£865.13,North East,CreativeB,0.012969338854510772,£8.74,£0.78,£10.06
14453,29/08/23,TikTok,TikTok-Retargeting,Retargeting,12362,226,51,£976.61££,£234.45,East of England,CreativeA,0.01828183141886426,£4.60,£1.04,£18.97
14454,29/08/23,YouTube,YouTube-Retargeting,Retargeting,27783,1764,10,£701.48££,£2544.1,London,CreativeC,0.06349206349206349,£254.41,£1.44,£91.57
14455,29/08/23,TikTok,TikTok-Prospecting,Prospecting,11232,199,258,"£11,754.60££",£6190.71,Yorkshire and the Humber,CreativeB,0.017717236467236466,£24.00,£31.11,£551.17
14456,29/08/23,YouTube,YouTube-Retargeting,Retargeting,38551,1983,169,"£2,448.43££",£8333.86,North East,CreativeC,0.05143835438769422,£49.31,£4.20,£216.18
14457,29/08/23,TikTok,TikTok-Prospecting,Prospecting,32997,1597,143,"£10,322.57££",£7768.3,London,CreativeA,0.04839833924296148,£54.32,£4.86,£235.42
14458,29/08/23,SnapChat,SnapChat-Retargeting,Retargeting,21054,2106,52,"£12,331.96££",£2117.51,South West,CreativeC,0.10002849814762041,£40.72,£1.01,£100.58
14459,29/08/23,TikTok,TikTok-Retargeting,Retargeting,76722,1537,239,"£7,053.08££",£2984.15,North West,CreativeB,0.020033367221918095,£12.49,£1.94,£38.90
14460,29/08/23,Instagram,Instagram-Prospecting,Prospecting,24696,2408,214,"£11,042.61££",£3332.15,London,CreativeC,0.09750566893424037,£15.57,£1.38,£134.93
14461,29/08/23,Facebook,Facebook-Prospecting,Prospecting,22234,105,257,"£12,274.33££",£2908.61,South East,CreativeA,0.004722497076549429,£11.32,£27.70,£130.82
14462,29/08/23,TikTok,TikTok-Prospecting,Prospecting,33679,218,192,"£8,152.27££",£2196.77,North West,CreativeA,0.006472876273048487,£11.44,£10.08,£65.23
14463,29/08/23,Facebook,Facebook-Retargeting,Retargeting,39774,762,186,"£14,579.13££",£3766.05,South East,CreativeB,0.019158244079046614,£20.25,£4.94,£94.69
14464,29/08/23,SnapChat,SnapChat-Prospecting,Prospecting,12781,290,50,"£3,693.92££",£545.77,North West,CreativeB,0.02268993036538612,£10.92,£1.88,£42.70
14465,29/08/23,SnapChat,SnapChat-Retargeting,Retargeting,15562,3403,8,"£6,248.25££",£2197.47,North West,CreativeA,0.21867369232746434,£274.68,£0.65,£141.21
14466,29/08/23,Instagram,Instagram-Retargeting,Retargeting,48026,2023,28,"£11,273.26££",£2307.93,South West,CreativeA,0.042123016699287884,£82.43,£1.14,£48.06
14467,29/08/23,Instagram,Instagram-Prospecting,Prospecting,84954,2490,196,"£11,750.53££",£1204.08,East Midlands,CreativeA,0.029309979518327565,£6.14,£0.48,£14.17
14468,29/08/23,TikTok,TikTok-Retargeting,Retargeting,89746,364,110,"£1,918.54££",£1452.79,West Midlands,CreativeC,0.00405589107035411,£13.21,£3.99,£16.19
14469,29/08/23,YouTube,YouTube-Prospecting,Prospecting,29670,1865,140,"£4,440.23££",£3131.62,South West,CreativeA,0.06285810583080553,£22.37,£1.68,£105.55
14470,29/08/23,SnapChat,SnapChat-Retargeting,Retargeting,71640,3249,217,"£8,960.99££",£756.55,Scotland,CreativeB,0.04535175879396985,£3.49,£0.23,£10.56
14471,29/08/23,Facebook,Facebook-Prospecting,Prospecting,76290,662,246,"£13,032.59££",£3872.09,South East,CreativeB,0.008677415126491022,£15.74,£5.85,£50.75
14472,29/08/23,YouTube,YouTube-Retargeting,Retargeting,72873,2506,44,"£1,395.22££",£1896.89,East of England,CreativeB,0.03438859385506292,£43.11,£0.76,£26.03
14473,29/08/23,SnapChat,SnapChat-Retargeting,Retargeting,10061,499,6,"£9,301.13££",£4636.98,Scotland,CreativeB,0.04959745552131995,£772.83,£9.29,£460.89
14474,30/08/23,YouTube,YouTube-Prospecting,Prospecting,15295,123,18,"£9,887.07££",£478.67,Yorkshire and the Humber,CreativeB,0.008041843739784242,£26.59,£3.89,£31.30
14475,30/08/23,Instagram,Instagram-Prospecting,Prospecting,69073,140,39,"£15,331.14££",£889.76,North East,CreativeB,0.00202684116803961,£22.81,£6.36,£12.88
